District ,Crop,Crop_Year,Season,Area ,Production
PUNE,Tur,2010,Kharif     ,2900,1800
PUNE,Tur,2011,Kharif     ,2900,1500
PUNE,Tur,2012,Kharif     ,3400,600
PUNE,Tur,2013,Kharif     ,4200,2400
PUNE,Tur,2014,Kharif     ,3000,700
PUNE,Tur,2015,Kharif     ,1300,600
PUNE,Tur,2016,Kharif     ,1773,1547
PUNE,Tur,2017,Kharif     ,2000,1300
PUNE,Tur,2018,Kharif     ,1103,338
PUNE,Tur,2019,Kharif     ,2122,1374
RAIGAD,Tur,1997,Kharif     ,1300,600
RAIGAD,Tur,1998,Kharif     ,1000,500
RAIGAD,Tur,1999,Kharif     ,900,500
RAIGAD,Tur,2000,Kharif     ,1000,400
RAIGAD,Tur,2001,Kharif     ,1000,400
RAIGAD,Tur,2002,Kharif     ,1000,500
RAIGAD,Tur,2003,Kharif     ,1000,500
RAIGAD,Tur,2004,Kharif     ,1100,600
RAIGAD,Tur,2005,Kharif     ,1100,700
RAIGAD,Tur,2006,Kharif     ,1000,600
RAIGAD,Tur,2007,Kharif     ,1100,800
RAIGAD,Tur,2008,Kharif     ,1100,600
RAIGAD,Tur,2009,Kharif     ,1000,800
RAIGAD,Tur,2010,Kharif     ,1300,600
RAIGAD,Tur,2011,Kharif     ,1300,800
RAIGAD,Tur,2012,Kharif     ,1500,200
RAIGAD,Tur,2013,Kharif     ,600,300
RAIGAD,Tur,2014,Kharif     ,1200,500
RAIGAD,Tur,2015,Kharif     ,1600,600
RAIGAD,Tur,2016,Kharif     ,1758,1440
RAIGAD,Tur,2017,Kharif     ,300,200
RAIGAD,Tur,2018,Kharif     ,193,31
RAIGAD,Tur,2019,Kharif     ,222,130
RATNAGIRI,Tur,1997,Kharif     ,500,200
RATNAGIRI,Tur,1998,Kharif     ,500,200
RATNAGIRI,Tur,1999,Kharif     ,500,300
RATNAGIRI,Tur,2000,Kharif     ,500,200
RATNAGIRI,Tur,2001,Kharif     ,600,300
RATNAGIRI,Tur,2002,Kharif     ,600,300
RATNAGIRI,Tur,2003,Kharif     ,600,300
RATNAGIRI,Tur,2004,Kharif     ,600,300
RATNAGIRI,Tur,2005,Kharif     ,600,400
RATNAGIRI,Tur,2006,Kharif     ,500,300
RATNAGIRI,Tur,2007,Kharif     ,600,500
RATNAGIRI,Tur,2008,Kharif     ,600,300
RATNAGIRI,Tur,2009,Kharif     ,600,500
RATNAGIRI,Tur,2010,Kharif     ,700,300
RATNAGIRI,Tur,2011,Kharif     ,700,400
RATNAGIRI,Tur,2012,Kharif     ,500,100
RATNAGIRI,Tur,2013,Kharif     ,100,100
RATNAGIRI,Tur,2014,Kharif     ,600,200
RATNAGIRI,Tur,2015,Kharif     ,800,300
RATNAGIRI,Tur,2016,Kharif     ,180,147
SANGLI,Tur,1997,Kharif     ,13600,3400
SANGLI,Tur,1998,Kharif     ,13800,5300
SANGLI,Tur,1999,Kharif     ,14400,5900
SANGLI,Tur,2000,Kharif     ,15700,6800
SANGLI,Tur,2001,Kharif     ,9700,3100
SANGLI,Tur,2002,Kharif     ,10700,4100
SANGLI,Tur,2003,Kharif     ,5800,1700
SANGLI,Tur,2004,Kharif     ,13200,5800
SANGLI,Tur,2005,Kharif     ,12700,4400
SANGLI,Tur,2006,Kharif     ,13700,7000
SANGLI,Tur,2007,Kharif     ,14500,6800
SANGLI,Tur,2008,Kharif     ,3900,1700
SANGLI,Tur,2009,Kharif     ,8300,8400
SANGLI,Tur,2010,Kharif     ,11300,3900
SANGLI,Tur,2011,Kharif     ,5500,1500
SANGLI,Tur,2012,Kharif     ,5400,800
SANGLI,Tur,2013,Kharif     ,6300,3300
SANGLI,Tur,2014,Kharif     ,6900,2000
SANGLI,Tur,2015,Kharif     ,5300,600
SANGLI,Tur,2016,Kharif     ,10707,4040
SANGLI,Tur,2017,Kharif     ,7400,2200
SANGLI,Tur,2018,Kharif     ,7749,1174
SANGLI,Tur,2019,Kharif     ,8152,1676
SATARA,Tur,1997,Kharif     ,7600,1900
SATARA,Tur,1998,Kharif     ,7600,2900
SATARA,Tur,1999,Kharif     ,7700,3100
SATARA,Tur,2000,Kharif     ,7100,3100
SATARA,Tur,2001,Kharif     ,6500,2100
SATARA,Tur,2002,Kharif     ,6700,2600
SATARA,Tur,2003,Kharif     ,3800,1100
SATARA,Tur,2004,Kharif     ,6000,2600
SATARA,Tur,2005,Kharif     ,4600,1600
SATARA,Tur,2006,Kharif     ,5900,3000
SATARA,Tur,2007,Kharif     ,5200,2400
SATARA,Tur,2008,Kharif     ,2700,1200
SATARA,Tur,2009,Kharif     ,4200,4200
SATARA,Tur,2010,Kharif     ,5300,1800
SATARA,Tur,2011,Kharif     ,2300,600
SATARA,Tur,2012,Kharif     ,1500,200
SATARA,Tur,2013,Kharif     ,1600,800
SATARA,Tur,2014,Kharif     ,1300,400
SATARA,Tur,2015,Kharif     ,2000,200
SATARA,Tur,2016,Kharif     ,2326,878
SATARA,Tur,2017,Kharif     ,1700,300
SATARA,Tur,2018,Kharif     ,1635,1165
SATARA,Tur,2019,Kharif     ,1903,1588
SINDHUDURG,Tur,2014,Kharif     ,100,
SINDHUDURG,Tur,2015,Kharif     ,700,300
SINDHUDURG,Tur,2016,Kharif     ,713,584
SOLAPUR,Tur,1997,Kharif     ,27000,2900
SOLAPUR,Tur,1998,Kharif     ,27500,8400
SOLAPUR,Tur,1999,Kharif     ,28500,8500
SOLAPUR,Tur,2000,Kharif     ,32300,12500
SOLAPUR,Tur,2001,Kharif     ,6700,1400
SOLAPUR,Tur,2002,Kharif     ,13300,4600
SOLAPUR,Tur,2003,Kharif     ,7700,700
SOLAPUR,Tur,2004,Kharif     ,15800,5500
SOLAPUR,Tur,2005,Kharif     ,18900,5900
SOLAPUR,Tur,2006,Kharif     ,28300,14500
SOLAPUR,Tur,2007,Kharif     ,25700,11100
SOLAPUR,Tur,2008,Kharif     ,6900,2700
SOLAPUR,Tur,2009,Kharif     ,23200,6900
SOLAPUR,Tur,2010,Kharif     ,41800,15600
SOLAPUR,Tur,2011,Kharif     ,21600,8100
SOLAPUR,Tur,2012,Kharif     ,18800,6300
SOLAPUR,Tur,2013,Kharif     ,18800,9200
SOLAPUR,Tur,2014,Kharif     ,18800,9000
SOLAPUR,Tur,2015,Kharif     ,18200,3000
SOLAPUR,Tur,2016,Kharif     ,29968,16798
SOLAPUR,Tur,2017,Kharif     ,29800,18700
SOLAPUR,Tur,2018,Kharif     ,35316,4052
SOLAPUR,Tur,2019,Kharif     ,51532,29432
THANE,Tur,1997,Kharif     ,2500,1200
THANE,Tur,1998,Kharif     ,3100,1400
THANE,Tur,1999,Kharif     ,2900,1500
THANE,Tur,2000,Kharif     ,2900,1000
THANE,Tur,2001,Kharif     ,2700,1200
THANE,Tur,2002,Kharif     ,2700,1400
THANE,Tur,2003,Kharif     ,2700,1300
THANE,Tur,2004,Kharif     ,2700,1500
THANE,Tur,2005,Kharif     ,3200,1900
THANE,Tur,2006,Kharif     ,2900,1800
THANE,Tur,2007,Kharif     ,2900,2200
THANE,Tur,2008,Kharif     ,3200,1800
THANE,Tur,2009,Kharif     ,3500,2900
THANE,Tur,2010,Kharif     ,3400,1600
THANE,Tur,2011,Kharif     ,3400,2100
THANE,Tur,2012,Kharif     ,2700,400
THANE,Tur,2013,Kharif     ,2800,1500
THANE,Tur,2014,Kharif     ,400,200
THANE,Tur,2015,Kharif     ,600,200
THANE,Tur,2016,Kharif     ,79,65
WARDHA,Tur,1997,Kharif     ,51100,16100
WARDHA,Tur,1998,Kharif     ,45800,44800
WARDHA,Tur,1999,Kharif     ,48800,44800
WARDHA,Tur,2000,Kharif     ,51900,57000
WARDHA,Tur,2001,Kharif     ,56100,65800
WARDHA,Tur,2002,Kharif     ,54200,80000
WARDHA,Tur,2003,Kharif     ,52600,73700
WARDHA,Tur,2004,Kharif     ,52500,44100
WARDHA,Tur,2005,Kharif     ,52400,53100
WARDHA,Tur,2006,Kharif     ,60100,34100
WARDHA,Tur,2007,Kharif     ,67200,69200
WARDHA,Tur,2008,Kharif     ,62900,40200
WARDHA,Tur,2009,Kharif     ,63300,21100
WARDHA,Tur,2010,Kharif     ,71500,76600
WARDHA,Tur,2011,Kharif     ,68900,67600
WARDHA,Tur,2012,Kharif     ,66500,79300
WARDHA,Tur,2013,Kharif     ,70600,47600
WARDHA,Tur,2014,Kharif     ,72800,19200
WARDHA,Tur,2015,Kharif     ,77900,29000
WARDHA,Tur,2016,Kharif     ,84984,128712
WARDHA,Tur,2017,Kharif     ,88536,100637
WARDHA,Tur,2018,Kharif     ,74812,83244
WARDHA,Tur,2019,Kharif     ,74538,100804
WASHIM,Tur,1999,Kharif     ,38100,46800
WASHIM,Tur,2000,Kharif     ,41700,34300
WASHIM,Tur,2001,Kharif     ,40100,31700
WASHIM,Tur,2002,Kharif     ,41200,38400
WASHIM,Tur,2003,Kharif     ,44300,39400
WASHIM,Tur,2004,Kharif     ,47400,37300
WASHIM,Tur,2005,Kharif     ,51600,40300
WASHIM,Tur,2006,Kharif     ,51500,49000
WASHIM,Tur,2007,Kharif     ,50300,52300
WASHIM,Tur,2008,Kharif     ,49400,26700
WASHIM,Tur,2009,Kharif     ,50000,54300
WASHIM,Tur,2010,Kharif     ,62500,45000
WASHIM,Tur,2011,Kharif     ,54000,29600
WASHIM,Tur,2012,Kharif     ,53800,35800
WASHIM,Tur,2013,Kharif     ,46200,22300
WASHIM,Tur,2014,Kharif     ,52300,16200
WASHIM,Tur,2015,Kharif     ,52500,23000
WASHIM,Tur,2016,Kharif     ,55586,35565
WASHIM,Tur,2017,Kharif     ,55031,19041
WASHIM,Tur,2018,Kharif     ,57063,34405
WASHIM,Tur,2019,Kharif     ,62018,39030
YAVATMAL,Tur,1997,Kharif     ,113200,78400
YAVATMAL,Tur,1998,Kharif     ,111600,114600
YAVATMAL,Tur,1999,Kharif     ,115700,141500
YAVATMAL,Tur,2000,Kharif     ,119500,139000
YAVATMAL,Tur,2001,Kharif     ,123000,156000
YAVATMAL,Tur,2002,Kharif     ,127300,129100
YAVATMAL,Tur,2003,Kharif     ,130200,104700
YAVATMAL,Tur,2004,Kharif     ,127100,82800
YAVATMAL,Tur,2005,Kharif     ,131700,106300
YAVATMAL,Tur,2006,Kharif     ,113800,111500
YAVATMAL,Tur,2007,Kharif     ,110100,119100
YAVATMAL,Tur,2008,Kharif     ,103800,62400
YAVATMAL,Tur,2009,Kharif     ,103800,71600
YAVATMAL,Tur,2010,Kharif     ,121600,90400
YAVATMAL,Tur,2011,Kharif     ,108500,93800
YAVATMAL,Tur,2012,Kharif     ,109600,120100
YAVATMAL,Tur,2013,Kharif     ,109200,80400
YAVATMAL,Tur,2014,Kharif     ,111800,25500
YAVATMAL,Tur,2015,Kharif     ,119700,62600
YAVATMAL,Tur,2016,Kharif     ,173525,230958
YAVATMAL,Tur,2017,Kharif     ,134600,130800
YAVATMAL,Tur,2018,Kharif     ,130308,144939
YAVATMAL,Tur,2019,Kharif     ,137562,43324
AHMEDNAGAR,Bajra,1997,Kharif     ,274100,152800
AHMEDNAGAR,Bajra,1998,Kharif     ,302400,243900
AHMEDNAGAR,Bajra,1999,Kharif     ,310600,178300
AHMEDNAGAR,Bajra,2000,Kharif     ,326100,187300
AHMEDNAGAR,Bajra,2001,Kharif     ,194400,82000
AHMEDNAGAR,Bajra,2002,Kharif     ,218400,158900
AHMEDNAGAR,Bajra,2003,Kharif     ,204100,70800
AHMEDNAGAR,Bajra,2004,Kharif     ,240500,143400
AHMEDNAGAR,Bajra,2005,Kharif     ,217700,54800
AHMEDNAGAR,Bajra,2006,Kharif     ,243900,148900
AHMEDNAGAR,Bajra,2007,Kharif     ,232600,174100
AHMEDNAGAR,Bajra,2008,Kharif     ,128200,92400
AHMEDNAGAR,Bajra,2009,Kharif     ,190700,115400
AHMEDNAGAR,Bajra,2010,Kharif     ,196000,186800
AHMEDNAGAR,Bajra,2011,Kharif     ,184700,179500
AHMEDNAGAR,Bajra,2012,Kharif     ,160500,55400
AHMEDNAGAR,Bajra,2013,Kharif     ,181800,188200
AHMEDNAGAR,Bajra,2014,Kharif     ,186000,107700
AHMEDNAGAR,Bajra,2015,Kharif     ,122000,30400
AHMEDNAGAR,Bajra,2016,Kharif     ,146400,149800
AHMEDNAGAR,Bajra,2017,Kharif     ,119500,120100
AHMEDNAGAR,Bajra,2018,Kharif     ,130478,84115
AHMEDNAGAR,Bajra,2019,Kharif     ,146822,127713
AKOLA,Bajra,1997,Kharif     ,5600,2400
AKOLA,Bajra,1998,Kharif     ,5600,2900
AKOLA,Bajra,1999,Kharif     ,2300,1200
AKOLA,Bajra,2000,Kharif     ,2500,1500
AKOLA,Bajra,2001,Kharif     ,2300,800
AKOLA,Bajra,2002,Kharif     ,2400,1600
AKOLA,Bajra,2003,Kharif     ,1900,900
AKOLA,Bajra,2004,Kharif     ,1400,600
AKOLA,Bajra,2005,Kharif     ,1400,700
AKOLA,Bajra,2006,Kharif     ,1100,600
AKOLA,Bajra,2007,Kharif     ,900,500
AKOLA,Bajra,2008,Kharif     ,900,500
AKOLA,Bajra,2009,Kharif     ,600,400
AKOLA,Bajra,2010,Kharif     ,600,300
AKOLA,Bajra,2011,Kharif     ,500,300
AKOLA,Bajra,2012,Kharif     ,500,300
AKOLA,Bajra,2013,Kharif     ,200,100
AKOLA,Bajra,2014,Kharif     ,300,100
AKOLA,Bajra,2016,Kharif     ,100,36
AKOLA,Bajra,2017,Kharif     ,100,45
AKOLA,Bajra,2018,Kharif     ,136.1,20
AKOLA,Bajra,2019,Kharif     ,78,18
AMRAVATI,Bajra,1997,Kharif     ,1700,700
AMRAVATI,Bajra,1998,Kharif     ,1900,1000
AMRAVATI,Bajra,1999,Kharif     ,1000,500
AMRAVATI,Bajra,2000,Kharif     ,900,500
AMRAVATI,Bajra,2001,Kharif     ,1000,400
AMRAVATI,Bajra,2002,Kharif     ,800,500
AMRAVATI,Bajra,2003,Kharif     ,800,400
AMRAVATI,Bajra,2004,Kharif     ,700,400
AMRAVATI,Bajra,2005,Kharif     ,300,100
AMRAVATI,Bajra,2006,Kharif     ,200,100
AMRAVATI,Bajra,2007,Kharif     ,200,100
AMRAVATI,Bajra,2008,Kharif     ,300,200
AMRAVATI,Bajra,2009,Kharif     ,200,200
AMRAVATI,Bajra,2010,Kharif     ,300,200
AMRAVATI,Bajra,2011,Kharif     ,300,200
AMRAVATI,Bajra,2012,Kharif     ,300,200
AMRAVATI,Bajra,2015,Kharif     ,100,0
AMRAVATI,Bajra,2017,Kharif     ,104,46
AMRAVATI,Bajra,2018,Kharif     ,1,0
AMRAVATI,Bajra,2019,Kharif     ,1,1
AURANGABAD,Bajra,1997,Kharif     ,130800,103400
AURANGABAD,Bajra,1998,Kharif     ,131000,116600
AURANGABAD,Bajra,1999,Kharif     ,138600,123300
AURANGABAD,Bajra,2000,Kharif     ,161000,120100
AURANGABAD,Bajra,2001,Kharif     ,137400,86700
AURANGABAD,Bajra,2002,Kharif     ,149900,131100
AURANGABAD,Bajra,2003,Kharif     ,128700,110200
AURANGABAD,Bajra,2004,Kharif     ,128900,107900
AURANGABAD,Bajra,2005,Kharif     ,131400,150000
AURANGABAD,Bajra,2006,Kharif     ,123100,139400
AURANGABAD,Bajra,2007,Kharif     ,111100,136200
AURANGABAD,Bajra,2008,Kharif     ,109100,103500
AURANGABAD,Bajra,2009,Kharif     ,122400,121800
AURANGABAD,Bajra,2010,Kharif     ,89800,126500
AURANGABAD,Bajra,2011,Kharif     ,68500,87800
AURANGABAD,Bajra,2012,Kharif     ,68500,44500
AURANGABAD,Bajra,2013,Kharif     ,31000,38000
AURANGABAD,Bajra,2014,Kharif     ,45300,24200
AURANGABAD,Bajra,2015,Kharif     ,51900,22400
AURANGABAD,Bajra,2016,Kharif     ,52000,57900
AURANGABAD,Bajra,2017,Kharif     ,54200,37200
AURANGABAD,Bajra,2018,Kharif     ,54728,24911
AURANGABAD,Bajra,2019,Kharif     ,59443,54263
BEED,Bajra,1997,Kharif     ,176800,91100
BEED,Bajra,1998,Kharif     ,176800,116600
BEED,Bajra,1999,Kharif     ,181500,124300
BEED,Bajra,2000,Kharif     ,213600,170500
BEED,Bajra,2001,Kharif     ,151400,74400
BEED,Bajra,2002,Kharif     ,187100,156900
BEED,Bajra,2003,Kharif     ,180500,100200
BEED,Bajra,2004,Kharif     ,176200,109100
BEED,Bajra,2005,Kharif     ,191300,129300
BEED,Bajra,2006,Kharif     ,184100,154100
BEED,Bajra,2007,Kharif     ,162100,116500
BEED,Bajra,2008,Kharif     ,135000,98100
BEED,Bajra,2009,Kharif     ,131700,103300
BEED,Bajra,2010,Kharif     ,122500,112800
BEED,Bajra,2011,Kharif     ,107100,108900
BEED,Bajra,2012,Kharif     ,107100,69000
BEED,Bajra,2013,Kharif     ,122100,130300
BEED,Bajra,2014,Kharif     ,127100,56200
BEED,Bajra,2015,Kharif     ,127600,32800
BEED,Bajra,2016,Kharif     ,144700,93090
BEED,Bajra,2017,Kharif     ,152700,90240
BEED,Bajra,2018,Kharif     ,57506,15492
BEED,Bajra,2019,Kharif     ,64497,51583
BULDHANA,Bajra,1997,Kharif     ,9200,3900
BULDHANA,Bajra,1998,Kharif     ,5500,2900
BULDHANA,Bajra,1999,Kharif     ,7500,3800
BULDHANA,Bajra,2000,Kharif     ,7900,4900
BULDHANA,Bajra,2001,Kharif     ,7800,2900
BULDHANA,Bajra,2002,Kharif     ,5700,3600
BULDHANA,Bajra,2003,Kharif     ,4200,1900
BULDHANA,Bajra,2004,Kharif     ,4200,1900
BULDHANA,Bajra,2005,Kharif     ,4200,2100
BULDHANA,Bajra,2006,Kharif     ,3700,1800
BULDHANA,Bajra,2007,Kharif     ,3000,1600
BULDHANA,Bajra,2008,Kharif     ,3700,2000
BULDHANA,Bajra,2009,Kharif     ,3500,2600
BULDHANA,Bajra,2010,Kharif     ,3600,1900
BULDHANA,Bajra,2011,Kharif     ,3300,2100
BULDHANA,Bajra,2012,Kharif     ,1900,2100
BULDHANA,Bajra,2013,Kharif     ,3500,2300
BULDHANA,Bajra,2014,Kharif     ,1700,300
BULDHANA,Bajra,2015,Kharif     ,1900,200
BULDHANA,Bajra,2016,Kharif     ,2090,700
BULDHANA,Bajra,2017,Kharif     ,2180,1000
BULDHANA,Bajra,2018,Kharif     ,2267.3,332
BULDHANA,Bajra,2019,Kharif     ,2408,546
CHANDRAPUR,Bajra,2016,Kharif     ,33,11
DHULE,Bajra,1997,Kharif     ,172500,160300
DHULE,Bajra,1998,Kharif     ,174100,184800
DHULE,Bajra,1999,Kharif     ,107000,49200
DHULE,Bajra,2000,Kharif     ,108400,41200
DHULE,Bajra,2001,Kharif     ,143100,130300
DHULE,Bajra,2002,Kharif     ,143800,104100
DHULE,Bajra,2003,Kharif     ,145700,158200
DHULE,Bajra,2004,Kharif     ,138000,142700
DHULE,Bajra,2005,Kharif     ,130600,80700
DHULE,Bajra,2006,Kharif     ,130000,119100
DHULE,Bajra,2007,Kharif     ,104500,119100
DHULE,Bajra,2008,Kharif     ,124700,49600
DHULE,Bajra,2009,Kharif     ,104900,99800
DHULE,Bajra,2010,Kharif     ,109400,171300
DHULE,Bajra,2011,Kharif     ,112500,123200
DHULE,Bajra,2012,Kharif     ,130800,116100
DHULE,Bajra,2013,Kharif     ,99900,132900
DHULE,Bajra,2014,Kharif     ,116800,97500
DHULE,Bajra,2015,Kharif     ,117700,68400
DHULE,Bajra,2016,Kharif     ,77400,60400
DHULE,Bajra,2017,Kharif     ,77800,103300
DHULE,Bajra,2018,Kharif     ,81923,47140
DHULE,Bajra,2019,Kharif     ,55366,29009
GADCHIROLI,Bajra,2016,Kharif     ,18,6
GONDIA,Bajra,1999,Kharif     ,400,200
HINGOLI,Bajra,2000,Kharif     ,400,200
HINGOLI,Bajra,2001,Kharif     ,400,200
HINGOLI,Bajra,2002,Kharif     ,600,500
HINGOLI,Bajra,2003,Kharif     ,1100,700
HINGOLI,Bajra,2004,Kharif     ,800,400
HINGOLI,Bajra,2005,Kharif     ,300,100
HINGOLI,Bajra,2006,Kharif     ,300,200
HINGOLI,Bajra,2007,Kharif     ,200,100
HINGOLI,Bajra,2008,Kharif     ,200,100
HINGOLI,Bajra,2009,Kharif     ,300,100
HINGOLI,Bajra,2010,Kharif     ,200,200
HINGOLI,Bajra,2011,Kharif     ,200,200
HINGOLI,Bajra,2015,Kharif     ,100,0
HINGOLI,Bajra,2016,Kharif     ,300,86
HINGOLI,Bajra,2017,Kharif     ,300,100
HINGOLI,Bajra,2019,Kharif     ,6,1
JALGAON,Bajra,1997,Kharif     ,78000,90400
JALGAON,Bajra,1998,Kharif     ,71800,80500
JALGAON,Bajra,1999,Kharif     ,67300,68600
JALGAON,Bajra,2000,Kharif     ,63800,35700
JALGAON,Bajra,2001,Kharif     ,62500,54000
JALGAON,Bajra,2002,Kharif     ,63600,64700
JALGAON,Bajra,2003,Kharif     ,61700,63800
JALGAON,Bajra,2004,Kharif     ,58600,57100
JALGAON,Bajra,2005,Kharif     ,60100,44300
JALGAON,Bajra,2006,Kharif     ,52700,55900
JALGAON,Bajra,2007,Kharif     ,46500,53700
JALGAON,Bajra,2008,Kharif     ,33000,33800
JALGAON,Bajra,2009,Kharif     ,33200,36100
JALGAON,Bajra,2010,Kharif     ,35800,49800
JALGAON,Bajra,2011,Kharif     ,16900,24100
JALGAON,Bajra,2012,Kharif     ,17600,18200
JALGAON,Bajra,2013,Kharif     ,17700,20800
JALGAON,Bajra,2014,Kharif     ,19000,23200
JALGAON,Bajra,2015,Kharif     ,18400,11400
JALGAON,Bajra,2016,Kharif     ,20500,28700
JALGAON,Bajra,2017,Kharif     ,20200,20200
JALGAON,Bajra,2018,Kharif     ,20019,15573
JALGAON,Bajra,2019,Kharif     ,11896,9472
JALNA,Bajra,1997,Kharif     ,70300,54800
JALNA,Bajra,1998,Kharif     ,80800,64400
JALNA,Bajra,1999,Kharif     ,84800,61700
JALNA,Bajra,2000,Kharif     ,93200,76200
JALNA,Bajra,2001,Kharif     ,76700,54900
JALNA,Bajra,2002,Kharif     ,86400,83900
JALNA,Bajra,2003,Kharif     ,74500,75600
JALNA,Bajra,2004,Kharif     ,73300,65100
JALNA,Bajra,2005,Kharif     ,76200,77300
JALNA,Bajra,2006,Kharif     ,72800,76600
JALNA,Bajra,2007,Kharif     ,51700,55400
JALNA,Bajra,2008,Kharif     ,31800,21900
JALNA,Bajra,2009,Kharif     ,39100,36400
JALNA,Bajra,2010,Kharif     ,41300,44300
JALNA,Bajra,2011,Kharif     ,26400,27200
JALNA,Bajra,2012,Kharif     ,26100,14200
JALNA,Bajra,2013,Kharif     ,16700,20100
JALNA,Bajra,2014,Kharif     ,23300,7700
JALNA,Bajra,2015,Kharif     ,22700,5800
JALNA,Bajra,2016,Kharif     ,21900,18500
JALNA,Bajra,2017,Kharif     ,19500,12300
JALNA,Bajra,2018,Kharif     ,12362,4268
JALNA,Bajra,2019,Kharif     ,14571,18761
KOLHAPUR,Bajra,1997,Kharif     ,100,100
KOLHAPUR,Bajra,1998,Kharif     ,100,100
KOLHAPUR,Bajra,1999,Kharif     ,100,100
LATUR,Bajra,1997,Kharif     ,8500,3000
LATUR,Bajra,1998,Kharif     ,9900,4700
LATUR,Bajra,1999,Kharif     ,10100,5700
LATUR,Bajra,2000,Kharif     ,10100,7700
LATUR,Bajra,2001,Kharif     ,9500,3100
LATUR,Bajra,2002,Kharif     ,9300,5700
LATUR,Bajra,2003,Kharif     ,8100,3600
LATUR,Bajra,2004,Kharif     ,7400,3900
LATUR,Bajra,2005,Kharif     ,6000,3300
LATUR,Bajra,2006,Kharif     ,5900,2400
LATUR,Bajra,2007,Kharif     ,5600,3100
LATUR,Bajra,2008,Kharif     ,5000,2300
LATUR,Bajra,2009,Kharif     ,4000,1500
LATUR,Bajra,2010,Kharif     ,4300,2200
LATUR,Bajra,2011,Kharif     ,3800,2100
LATUR,Bajra,2012,Kharif     ,3800,2700
LATUR,Bajra,2013,Kharif     ,2700,1300
LATUR,Bajra,2014,Kharif     ,2500,400
LATUR,Bajra,2015,Kharif     ,2300,300
LATUR,Bajra,2016,Kharif     ,2200,300
LATUR,Bajra,2017,Kharif     ,1500,300
LATUR,Bajra,2018,Kharif     ,1549,378
LATUR,Bajra,2019,Kharif     ,1668,371
NAGPUR,Bajra,1997,Kharif     ,100,100
NAGPUR,Bajra,1998,Kharif     ,100,100
NAGPUR,Bajra,1999,Kharif     ,100,100
NANDED,Bajra,1997,Kharif     ,700,300
NANDED,Bajra,1998,Kharif     ,300,200
NANDED,Bajra,1999,Kharif     ,300,200
NANDED,Bajra,2000,Kharif     ,200,100
NANDED,Bajra,2001,Kharif     ,500,200
NANDED,Bajra,2002,Kharif     ,700,500
NANDED,Bajra,2003,Kharif     ,600,300
NANDED,Bajra,2004,Kharif     ,200,100
NANDED,Bajra,2005,Kharif     ,100,100
NANDED,Bajra,2007,Kharif     ,600,300
NANDED,Bajra,2008,Kharif     ,200,100
NANDED,Bajra,2019,Kharif     ,142,32
NANDURBAR,Bajra,2000,Kharif     ,15900,6600
NANDURBAR,Bajra,2001,Kharif     ,16600,18100
NANDURBAR,Bajra,2002,Kharif     ,16600,11800
NANDURBAR,Bajra,2003,Kharif     ,19100,19500
NANDURBAR,Bajra,2004,Kharif     ,17100,9700
NANDURBAR,Bajra,2005,Kharif     ,13500,10300
NANDURBAR,Bajra,2006,Kharif     ,13200,8300
NANDURBAR,Bajra,2007,Kharif     ,14700,21100
NANDURBAR,Bajra,2008,Kharif     ,15000,21200
NANDURBAR,Bajra,2009,Kharif     ,15600,12800
NANDURBAR,Bajra,2010,Kharif     ,16200,24100
NANDURBAR,Bajra,2011,Kharif     ,12600,15300
NANDURBAR,Bajra,2012,Kharif     ,12200,16000
NANDURBAR,Bajra,2013,Kharif     ,4500,5400
NANDURBAR,Bajra,2014,Kharif     ,6200,3200
NANDURBAR,Bajra,2015,Kharif     ,5200,4300
NANDURBAR,Bajra,2016,Kharif     ,4600,4800
NANDURBAR,Bajra,2017,Kharif     ,4962,3600
NANDURBAR,Bajra,2018,Kharif     ,6691,4815
NANDURBAR,Bajra,2019,Kharif     ,7454,6160
NASHIK,Bajra,1997,Kharif     ,363100,227800
NASHIK,Bajra,1998,Kharif     ,387500,403300
NASHIK,Bajra,1999,Kharif     ,360500,211900
NASHIK,Bajra,2000,Kharif     ,346500,186900
NASHIK,Bajra,2001,Kharif     ,324200,179900
NASHIK,Bajra,2002,Kharif     ,320300,258500
NASHIK,Bajra,2003,Kharif     ,316800,196700
NASHIK,Bajra,2004,Kharif     ,315200,244500
NASHIK,Bajra,2005,Kharif     ,282900,215900
NASHIK,Bajra,2006,Kharif     ,258500,187300
NASHIK,Bajra,2007,Kharif     ,215800,239500
NASHIK,Bajra,2008,Kharif     ,197900,191000
NASHIK,Bajra,2009,Kharif     ,171900,129500
NASHIK,Bajra,2010,Kharif     ,171200,216300
NASHIK,Bajra,2011,Kharif     ,165900,170100
NASHIK,Bajra,2012,Kharif     ,154800,124800
NASHIK,Bajra,2013,Kharif     ,149600,167500
NASHIK,Bajra,2014,Kharif     ,152700,108900
NASHIK,Bajra,2015,Kharif     ,151200,86600
NASHIK,Bajra,2016,Kharif     ,156000,249300
NASHIK,Bajra,2017,Kharif     ,136500,199900
NASHIK,Bajra,2018,Kharif     ,91002,57871
NASHIK,Bajra,2019,Kharif     ,97031,98642
OSMANABAD,Bajra,1997,Kharif     ,16800,5200
OSMANABAD,Bajra,1998,Kharif     ,17600,8600
OSMANABAD,Bajra,1999,Kharif     ,19100,8000
OSMANABAD,Bajra,2000,Kharif     ,19700,10600
OSMANABAD,Bajra,2001,Kharif     ,18500,5500
